,lat,lat_long_deg,climate_zone,long,station_name,wmo_code
1164,48.17390,N 48° 10.43'   W 103° 38.20',6B,-103.6367,USA ND Williston-Sloulin.Field.Intl.AP.727670 US.Normals.1991-2020,727670
1165,48.17390,N 48° 10.43'   W 103° 38.20',6B,-103.6367,USA ND Williston-Sloulin.Field.Intl.AP.727670 US.Normals.2006-2020,727670
1166,42.05720,N 42° 3.43'   W 102° 48.00',5B,-102.8000,USA NE Alliance.Muni.AP.725635 US.Normals.2006-2020,725635
1167,41.11670,N 41° 7.00'   W 95° 55.00',5A,-95.91670,USA NE Bellevue-Offutt.AFB.725540 US.Normals.1981-2010,725540
1168,41.11670,N 41° 7.00'   W 95° 55.00',5A,-95.91670,USA NE Bellevue-Offutt.AFB.725540 US.Normals.1991-2020,725540
1169,41.11670,N 41° 7.00'   W 95° 55.00',5A,-95.91670,USA NE Bellevue-Offutt.AFB.725540 US.Normals.2006-2020,725540
1170,41.43330,N 41° 26.00'   W 99° 38.00',5A,-99.63330,USA NE Broken.Bow.Muni.AP.725555 US.Normals.2006-2020,725555
1171,42.83750,N 42° 50.25'   W 103° 5.72',5B,-103.0953,USA NE Chadron.Muni.AP.725636 US.Normals.2006-2020,725636
1172,40.69530,N 40° 41.72'   W 96° 51.25',5A,-96.85420,USA NE Denton-Spring.Creek.Prairie.Audubon.Center.744410 US.Normals.2006-2020,744410
1173,40.08030,N 40° 4.82'   W 95° 35.51',5A,-95.59190,USA NE Falls.City-Brenner.Field.AP.725533 US.Normals.2006-2020,725533
1174,40.96110,N 40° 57.67'   W 98° 18.82',5A,-98.31360,USA NE Grand.Island-Central.Nebraska.Rgnl.AP.725520 US.Normals.1981-2010,725520
1175,40.96110,N 40° 57.67'   W 98° 18.82',5A,-98.31360,USA NE Grand.Island-Central.Nebraska.Rgnl.AP.725520 US.Normals.1991-2020,725520
1176,40.96110,N 40° 57.67'   W 98° 18.82',5A,-98.31360,USA NE Grand.Island-Central.Nebraska.Rgnl.AP.725520 US.Normals.2006-2020,725520
1177,42.06810,N 42° 4.09'   W 101° 26.70',5A,-101.4450,USA NE Gudmundsen.Sandhills.Laboratory-East.Site.744360 US.Normals.2006-2020,744360
1178,42.42470,N 42° 25.48'   W 103° 44.18',6B,-103.7364,USA NE Harrison-Agate.Fossil.Beds.Natl.Monument.744380 US.Normals.2006-2020,744380
1179,40.60440,N 40° 36.26'   W 98° 25.63',5A,-98.42720,USA NE Hastings.Muni.AP.725525 US.Normals.1991-2020,725525
1180,40.60440,N 40° 36.26'   W 98° 25.63',5A,-98.42720,USA NE Hastings.Muni.AP.725525 US.Normals.2006-2020,725525
1181,40.51000,N 40° 30.60'   W 101° 37.20',5B,-101.6200,USA NE Imperial.Muni.AP.725626 US.Normals.2006-2020,725626
1182,40.75000,N 40° 45.00'   W 99° 37.00',5A,-99.61670,USA NE Lexington-Kelly.Field.AP.725624 US.Normals.2006-2020,725624
1183,40.84830,N 40° 50.90'   W 96° 33.90',5A,-96.56500,USA NE Lincoln-Lancaster.County.744420 US.Normals.2006-2020,744420
1184,40.85080,N 40° 51.05'   W 96° 44.85',5A,-96.74750,USA NE Lincoln.AP.725510 US.Normals.1981-2010,725510
1185,40.85080,N 40° 51.05'   W 96° 44.85',5A,-96.74750,USA NE Lincoln.AP.725510 US.Normals.1991-2020,725510
1186,40.85080,N 40° 51.05'   W 96° 44.85',5A,-96.74750,USA NE Lincoln.AP.725510 US.Normals.2006-2020,725510
1187,40.20640,N 40° 12.38'   W 100° 35.48',5A,-100.5914,USA NE McCook.Nelson.Rgnl.AP.725625 US.Normals.2006-2020,725625
1188,41.98560,N 41° 59.14'   W 97° 26.12',5A,-97.43530,USA NE Norfolk.Rgnl.AP-Stefan.Meml.Field.725560 US.Normals.1981-2010,725560
1189,41.98560,N 41° 59.14'   W 97° 26.12',5A,-97.43530,USA NE Norfolk.Rgnl.AP-Stefan.Meml.Field.725560 US.Normals.1991-2020,725560
1190,41.98560,N 41° 59.14'   W 97° 26.12',5A,-97.43530,USA NE Norfolk.Rgnl.AP-Stefan.Meml.Field.725560 US.Normals.2006-2020,725560
1191,41.12140,N 41° 7.28'   W 100° 40.16',5A,-100.6694,USA NE North.Platte.Rgnl.AP-Bird.Field.725620 US.Normals.1981-2010,725620
1192,41.12140,N 41° 7.28'   W 100° 40.16',5A,-100.6694,USA NE North.Platte.Rgnl.AP-Bird.Field.725620 US.Normals.1991-2020,725620
1193,41.12140,N 41° 7.28'   W 100° 40.16',5A,-100.6694,USA NE North.Platte.Rgnl.AP-Bird.Field.725620 US.Normals.2006-2020,725620
1194,41.31030,N 41° 18.62'   W 95° 53.95',5A,-95.89920,USA NE Omaha-Eppley.AF.Intl.AP.725500 US.Normals.1981-2010,725500
1195,41.31030,N 41° 18.62'   W 95° 53.95',5A,-95.89920,USA NE Omaha-Eppley.AF.Intl.AP.725500 US.Normals.1991-2020,725500
1196,41.31030,N 41° 18.62'   W 95° 53.95',5A,-95.89920,USA NE Omaha-Eppley.AF.Intl.AP.725500 US.Normals.2006-2020,725500
1197,41.62360,N 41° 37.42'   W 98° 57.10',5A,-98.95170,USA NE Ord-Sharp.Field.AP.725524 US.Normals.2006-2020,725524
1198,41.87060,N 41° 52.24'   W 103° 35.59',5B,-103.5931,USA NE Scottsbluff-Western.Nebraska.Rgnl.AP-Heilig.Field.725660 US.Normals.1981-2010,725660
1199,41.87060,N 41° 52.24'   W 103° 35.59',5B,-103.5931,USA NE Scottsbluff-Western.Nebraska.Rgnl.AP-Heilig.Field.725660 US.Normals.1991-2020,725660
1200,41.87060,N 41° 52.24'   W 103° 35.59',5B,-103.5931,USA NE Scottsbluff-Western.Nebraska.Rgnl.AP-Heilig.Field.725660 US.Normals.2006-2020,725660
1201,41.10140,N 41° 6.08'   W 102° 59.08',5B,-102.9847,USA NE Sidney.Muni.AP-Carr.Field.725610 US.Normals.1991-2020,725610
1202,41.10140,N 41° 6.08'   W 102° 59.08',5B,-102.9847,USA NE Sidney.Muni.AP-Carr.Field.725610 US.Normals.2006-2020,725610
1203,41.76360,N 41° 45.82'   W 96° 10.67',5A,-96.17780,USA NE Tekamah.Muni.AP.725527 US.Normals.2006-2020,725527
1204,42.87830,N 42° 52.70'   W 100° 33.00',5A,-100.5500,USA NE Valentine-Miller.Field.AP.725670 US.Normals.1981-2010,725670
1205,42.87830,N 42° 52.70'   W 100° 33.00',5A,-100.5500,USA NE Valentine-Miller.Field.AP.725670 US.Normals.1991-2020,725670
1206,42.87830,N 42° 52.70'   W 100° 33.00',5A,-100.5500,USA NE Valentine-Miller.Field.AP.725670 US.Normals.2006-2020,725670
1207,44.57610,N 44° 34.57'   W 71° 10.72',6A,-71.17860,USA NH Berlin.Rgnl.AP.726160 US.Normals.2006-2020,726160
1208,43.19530,N 43° 11.72'   W 71° 30.07',5A,-71.50110,USA NH Concord.Muni.AP.726050 US.Normals.1981-2010,726050
1209,43.19530,N 43° 11.72'   W 71° 30.07',5A,-71.50110,USA NH Concord.Muni.AP.726050 US.Normals.1991-2020,726050
1210,43.19530,N 43° 11.72'   W 71° 30.07',5A,-71.50110,USA NH Concord.Muni.AP.726050 US.Normals.2006-2020,726050
1211,43.10920,N 43° 6.55'   W 70° 56.90',5A,-70.94830,USA NH Durham-Doe.Farm.726100 US.Normals.2006-2020,726100
1212,42.80500,N 42° 48.30'   W 72° 0.22',6A,-72.00360,USA NH Jaffrey.AP-Silver.Ranch.726163 US.Normals.2006-2020,726163
1213,43.62640,N 43° 37.58'   W 72° 18.28',6A,-72.30470,USA NH Lebanon.Muni.AP.726116 US.Normals.2006-2020,726116
1214,43.17170,N 43° 10.30'   W 70° 55.67',5A,-70.92780,USA NH Madbury.726090 US.Normals.2006-2020,726090
1215,42.93330,N 42° 56.00'   W 71° 26.30',5A,-71.43830,USA NH Manchester-Boston.Rgnl.AP.743945 US.Normals.1991-2020,743945
1216,42.93330,N 42° 56.00'   W 71° 26.30',5A,-71.43830,USA NH Manchester-Boston.Rgnl.AP.743945 US.Normals.2006-2020,743945
1217,44.36750,N 44° 22.05'   W 71° 32.70',6A,-71.54500,USA NH Mt.Washington.Rgnl.AP.726164 US.Normals.2006-2020,726164
1218,43.08330,N 43° 5.00'   W 70° 49.00',5A,-70.81670,USA NH Portsmouth.Intl.AP.726055 US.Normals.1981-2010,726055
1219,43.08330,N 43° 5.00'   W 70° 49.00',5A,-70.81670,USA NH Portsmouth.Intl.AP.726055 US.Normals.1991-2020,726055
1220,43.08330,N 43° 5.00'   W 70° 49.00',5A,-70.81670,USA NH Portsmouth.Intl.AP.726055 US.Normals.2006-2020,726055
1221,43.27810,N 43° 16.69'   W 70° 55.33',5A,-70.92220,USA NH Rochester-Skyhaven.AP.726056 US.Normals.2006-2020,726056
1222,41.00890,N 41° 0.53'   W 74° 44.20',5A,-74.73670,USA NJ Aeroflex.Andover.AP.724077 US.Normals.2006-2020,724077
1223,39.44940,N 39° 26.96'   W 74° 34.03',4A,-74.56720,USA NJ Atlantic.City.Intl.AP.724070 US.Normals.1981-2010,724070
1224,39.44940,N 39° 26.96'   W 74° 34.03',4A,-74.56720,USA NJ Atlantic.City.Intl.AP.724070 US.Normals.1991-2020,724070
1225,39.44940,N 39° 26.96'   W 74° 34.03',4A,-74.56720,USA NJ Atlantic.City.Intl.AP.724070 US.Normals.2006-2020,724070
1226,40.62390,N 40° 37.43'   W 74° 40.16',4A,-74.66940,USA NJ Bedminster-Somerset.AP.722247 US.Normals.2006-2020,722247
1227,40.87640,N 40° 52.58'   W 74° 16.99',4A,-74.28310,USA NJ Caldwell-Essex.County.AP.724094 US.Normals.2006-2020,724094
1228,40.01670,N 40° 1.00'   W 74° 36.00',4A,-74.60000,USA NJ JB.McGuire-Dix-Lakehurst-McGuire.AFB.724096 US.Normals.1981-2010,724096
1229,40.01670,N 40° 1.00'   W 74° 36.00',4A,-74.60000,USA NJ JB.McGuire-Dix-Lakehurst-McGuire.AFB.724096 US.Normals.1991-2020,724096
1230,40.01670,N 40° 1.00'   W 74° 36.00',4A,-74.60000,USA NJ JB.McGuire-Dix-Lakehurst-McGuire.AFB.724096 US.Normals.2006-2020,724096
1231,39.94920,N 39° 56.95'   W 74° 50.50',4A,-74.84170,USA NJ Lumberton-South.Jersey.Rgnl.AP.724074 US.Normals.2006-2020,724074
1232,39.36670,N 39° 22.00'   W 75° 4.00',4A,-75.06670,USA NJ Millville.Muni.AP.724075 US.Normals.1981-2010,724075
1233,39.36670,N 39° 22.00'   W 75° 4.00',4A,-75.06670,USA NJ Millville.Muni.AP.724075 US.Normals.1991-2020,724075
1234,39.36670,N 39° 22.00'   W 75° 4.00',4A,-75.06670,USA NJ Millville.Muni.AP.724075 US.Normals.2006-2020,724075
1235,40.68250,N 40° 40.95'   W 74° 10.16',4A,-74.16940,USA NJ Newark.Liberty.Intl.AP.725020 US.Normals.1981-2010,725020
1236,40.68250,N 40° 40.95'   W 74° 10.16',4A,-74.16940,USA NJ Newark.Liberty.Intl.AP.725020 US.Normals.1991-2020,725020
1237,40.68250,N 40° 40.95'   W 74° 10.16',4A,-74.16940,USA NJ Newark.Liberty.Intl.AP.725020 US.Normals.2006-2020,725020
1238,41.20030,N 41° 12.02'   W 74° 37.39',5A,-74.62310,USA NJ Sussex.AP.740001 US.Normals.2006-2020,740001
1239,40.85000,N 40° 51.00'   W 74° 3.68',4A,-74.06140,USA NJ Teterboro.AP.725025 US.Normals.1981-2010,725025
1240,40.85000,N 40° 51.00'   W 74° 3.68',4A,-74.06140,USA NJ Teterboro.AP.725025 US.Normals.1991-2020,725025
1241,40.85000,N 40° 51.00'   W 74° 3.68',4A,-74.06140,USA NJ Teterboro.AP.725025 US.Normals.2006-2020,725025
1242,40.27690,N 40° 16.61'   W 74° 48.95',4A,-74.81580,USA NJ Trenton-Mercer.AP.724095 US.Normals.2006-2020,724095
1243,32.85000,N 32° 51.00'   W 106° 6.00',3B,-106.1000,USA NM Alamogordo-Holloman.AFB.747320 US.Normals.2006-2020,747320
1244,35.04190,N 35° 2.51'   W 106° 36.94',4B,-106.6156,USA NM Albuquerque.Intl.Sunport.723650 US.Normals.1981-2010,723650
1245,35.04190,N 35° 2.51'   W 106° 36.94',4B,-106.6156,USA NM Albuquerque.Intl.Sunport.723650 US.Normals.1991-2020,723650
1246,35.04190,N 35° 2.51'   W 106° 36.94',4B,-106.6156,USA NM Albuquerque.Intl.Sunport.723650 US.Normals.2006-2020,723650
1247,32.33360,N 32° 20.02'   W 104° 15.49',3B,-104.2581,USA NM Carlsbad-Cavern.City.AF.722687 US.Normals.1981-2010,722687
1248,32.33360,N 32° 20.02'   W 104° 15.49',3B,-104.2581,USA NM Carlsbad-Cavern.City.AF.722687 US.Normals.1991-2020,722687
1249,32.33360,N 32° 20.02'   W 104° 15.49',3B,-104.2581,USA NM Carlsbad-Cavern.City.AF.722687 US.Normals.2006-2020,722687
1250,36.44860,N 36° 26.92'   W 103° 9.23',4B,-103.1539,USA NM Clayton.Muni.AF.723600 US.Normals.1991-2020,723600
1251,36.44860,N 36° 26.92'   W 103° 9.23',4B,-103.1539,USA NM Clayton.Muni.AF.723600 US.Normals.2006-2020,723600
1252,35.00280,N 35° 0.17'   W 105° 39.77',5A,-105.6628,USA NM Clines.Corners.722677 US.Normals.2006-2020,722677
1253,34.38330,N 34° 23.00'   W 103° 19.00',4B,-103.3167,USA NM Clovis-Cannon.AFB.722686 US.Normals.1981-2010,722686
1254,34.38330,N 34° 23.00'   W 103° 19.00',4B,-103.3167,USA NM Clovis-Cannon.AFB.722686 US.Normals.1991-2020,722686
1255,34.38330,N 34° 23.00'   W 103° 19.00',4B,-103.3167,USA NM Clovis-Cannon.AFB.722686 US.Normals.2006-2020,722686
1256,32.26220,N 32° 15.73'   W 107° 43.24',3B,-107.7206,USA NM Deming.Muni.AP.722725 US.Normals.2006-2020,722725
1257,36.74360,N 36° 44.62'   W 108° 13.75',4B,-108.2292,USA NM Farmington-Four.Corners.Rgnl.AP.723658 US.Normals.1981-2010,723658
1258,36.74360,N 36° 44.62'   W 108° 13.75',4B,-108.2292,USA NM Farmington-Four.Corners.Rgnl.AP.723658 US.Normals.1991-2020,723658
1259,36.74360,N 36° 44.62'   W 108° 13.75',4B,-108.2292,USA NM Farmington-Four.Corners.Rgnl.AP.723658 US.Normals.2006-2020,723658
1260,35.51440,N 35° 30.86'   W 108° 47.63',5B,-108.7939,USA NM Gallup.Muni.AP.723627 US.Normals.1981-2010,723627
1261,35.51440,N 35° 30.86'   W 108° 47.63',5B,-108.7939,USA NM Gallup.Muni.AP.723627 US.Normals.1991-2020,723627
1262,35.51440,N 35° 30.86'   W 108° 47.63',5B,-108.7939,USA NM Gallup.Muni.AP.723627 US.Normals.2006-2020,723627
1263,35.16640,N 35° 9.98'   W 107° 53.95',5B,-107.8992,USA NM Grants-Milan.Muni.AP.723625 US.Normals.2006-2020,723625
1264,32.61360,N 32° 36.82'   W 106° 44.48',3B,-106.7414,USA NM Las.Cruces.20.N.746320 US.Normals.2006-2020,746320
1265,35.65420,N 35° 39.25'   W 105° 8.51',5B,-105.1419,USA NM Las.Vegas.Muni.AP.723677 US.Normals.2006-2020,723677
1266,36.74140,N 36° 44.48'   W 104° 30.13',5B,-104.5022,USA NM Raton.Muni.AP-Crews.Field.722678 US.Normals.2006-2020,722678
1267,33.30750,N 33° 18.45'   W 104° 30.50',3B,-104.5083,USA NM Roswell.Intl.Air.Center.722680 US.Normals.1981-2010,722680
1268,33.30750,N 33° 18.45'   W 104° 30.50',3B,-104.5083,USA NM Roswell.Intl.Air.Center.722680 US.Normals.1991-2020,722680
1269,33.30750,N 33° 18.45'   W 104° 30.50',3B,-104.5083,USA NM Roswell.Intl.Air.Center.722680 US.Normals.2006-2020,722680
1270,35.61690,N 35° 37.01'   W 106° 5.33',4B,-106.0889,USA NM Santa.Fe.Muni.AP.723656 US.Normals.2006-2020,723656
1271,34.35580,N 34° 21.35'   W 106° 53.15',4B,-106.8858,USA NM Sevilleta.Natl.Wildlife.Refuge.746340 US.Normals.2006-2020,746340
1272,33.23670,N 33° 14.20'   W 107° 16.09',3B,-107.2681,USA NM Truth.or.Consequences.Muni.AP.722710 US.Normals.1991-2020,722710
1273,33.23670,N 33° 14.20'   W 107° 16.09',3B,-107.2681,USA NM Truth.or.Consequences.Muni.AP.722710 US.Normals.2006-2020,722710
1274,35.18220,N 35° 10.93'   W 103° 36.19',4B,-103.6031,USA NM Tucumcari.Muni.AP.723676 US.Normals.2006-2020,723676
1275,35.85830,N 35° 51.50'   W 106° 31.28',6A,-106.5214,USA NM Valles.Caldera.Natl.Preserve.746330 US.Normals.2006-2020,746330
1276,39.01170,N 39° 0.70'   W 114° 12.53',5B,-114.2089,USA NV Baker-Great.Basin.Lehman.Caves.Natl.Park.723880 US.Normals.2006-2020,723880
1277,36.58330,N 36° 35.00'   W 115° 41.00',3B,-115.6833,USA NV Creech.AFB-Indian.Springs.Gunnery.Range.746141 US.Normals.2006-2020,746141
1278,36.62060,N 36° 37.24'   W 116° 1.67',3B,-116.0278,USA NV Desert.Rock.AP.723870 US.Normals.1981-2010,723870
1279,36.62060,N 36° 37.24'   W 116° 1.67',3B,-116.0278,USA NV Desert.Rock.AP.723870 US.Normals.1991-2020,723870
1280,36.62060,N 36° 37.24'   W 116° 1.67',3B,-116.0278,USA NV Desert.Rock.AP.723870 US.Normals.2006-2020,723870
1281,36.62390,N 36° 37.43'   W 116° 1.35',3B,-116.0225,USA NV Desert.Rock.SURFRAD.723920 US.Normals.2006-2020,723920
1282,40.82890,N 40° 49.73'   W 115° 47.32',5B,-115.7886,USA NV Elko.Rgnl.AP-Harris.Field.725825 US.Normals.1991-2020,725825
1283,40.82890,N 40° 49.73'   W 115° 47.32',5B,-115.7886,USA NV Elko.Rgnl.AP-Harris.Field.725825 US.Normals.2006-2020,725825
1284,39.29530,N 39° 17.72'   W 114° 50.80',6B,-114.8467,USA NV Ely.AP-Yelland.Field.724860 US.Normals.1981-2010,724860
1285,39.29530,N 39° 17.72'   W 114° 50.80',6B,-114.8467,USA NV Ely.AP-Yelland.Field.724860 US.Normals.1991-2020,724860
1286,39.29530,N 39° 17.72'   W 114° 50.80',6B,-114.8467,USA NV Ely.AP-Yelland.Field.724860 US.Normals.2006-2020,724860
1287,39.60140,N 39° 36.08'   W 116° 0.34',5B,-116.0056,USA NV Eureka.AP-Bailey.Field.724770 US.Normals.2006-2020,724770
1288,36.07190,N 36° 4.31'   W 115° 9.80',2B,-115.1633,USA NV Las.Vegas-McCarran.Intl.AP.723860 US.Normals.1981-2010,723860
1289,36.07190,N 36° 4.31'   W 115° 9.80',2B,-115.1633,USA NV Las.Vegas-McCarran.Intl.AP.723860 US.Normals.1991-2020,723860
1290,36.07190,N 36° 4.31'   W 115° 9.80',2B,-115.1633,USA NV Las.Vegas-McCarran.Intl.AP.723860 US.Normals.2006-2020,723860
1291,36.25000,N 36° 15.00'   W 115° 2.00',2B,-115.0333,USA NV Las.Vegas-Nellis.AFB.746140 US.Normals.1981-2010,746140
1292,36.25000,N 36° 15.00'   W 115° 2.00',2B,-115.0333,USA NV Las.Vegas-Nellis.AFB.746140 US.Normals.2006-2020,746140
1293,40.06810,N 40° 4.09'   W 118° 34.15',5B,-118.5692,USA NV Lovelock-Derby.Field.725805 US.Normals.1991-2020,725805
1294,40.06810,N 40° 4.09'   W 118° 34.15',5B,-118.5692,USA NV Lovelock-Derby.Field.725805 US.Normals.2006-2020,725805
1295,39.41670,N 39° 25.00'   W 118° 43.00',4B,-118.7167,USA NV NAS.Fallon-Van.Voorhis.Field.724885 US.Normals.2006-2020,724885
1296,36.21170,N 36° 12.70'   W 115° 11.75',2B,-115.1958,USA NV North.Las.Vegas.AP.724846 US.Normals.2006-2020,724846
1297,39.48390,N 39° 29.03'   W 119° 46.27',4B,-119.7711,USA NV Reno-Tahoe.Intl.AP.724880 US.Normals.1981-2010,724880
1298,39.48390,N 39° 29.03'   W 119° 46.27',4B,-119.7711,USA NV Reno-Tahoe.Intl.AP.724880 US.Normals.1991-2020,724880
1299,39.48390,N 39° 29.03'   W 119° 46.27',4B,-119.7711,USA NV Reno-Tahoe.Intl.AP.724880 US.Normals.2006-2020,724880
1300,41.84830,N 41° 50.90'   W 119° 38.15',6B,-119.6358,USA NV Sheldon.Natl.Antelope.Refuge.723850 US.Normals.2006-2020,723850
1301,38.05110,N 38° 3.07'   W 117° 5.42',4B,-117.0903,USA NV Tonopah.AP.724855 US.Normals.1991-2020,724855
1302,38.05110,N 38° 3.07'   W 117° 5.42',4B,-117.0903,USA NV Tonopah.AP.724855 US.Normals.2006-2020,724855
1303,40.90170,N 40° 54.10'   W 117° 48.49',5B,-117.8081,USA NV Winnemucca.Muni.AP.725830 US.Normals.1981-2010,725830
1304,40.90170,N 40° 54.10'   W 117° 48.49',5B,-117.8081,USA NV Winnemucca.Muni.AP.725830 US.Normals.1991-2020,725830
1305,40.90170,N 40° 54.10'   W 117° 48.49',5B,-117.8081,USA NV Winnemucca.Muni.AP.725830 US.Normals.2006-2020,725830
1306,42.74310,N 42° 44.59'   W 73° 48.55',5A,-73.80920,USA NY Albany.Intl.AP.725180 US.Normals.1981-2010,725180
1307,42.74310,N 42° 44.59'   W 73° 48.55',5A,-73.80920,USA NY Albany.Intl.AP.725180 US.Normals.1991-2020,725180
1308,42.74310,N 42° 44.59'   W 73° 48.55',5A,-73.80920,USA NY Albany.Intl.AP.725180 US.Normals.2006-2020,725180
1309,42.19970,N 42° 11.98'   W 75° 59.10',5A,-75.98500,USA NY Binghamton-Greater.Binghamton.AP-Link.Field.725150 US.Normals.1981-2010,725150
1310,42.19970,N 42° 11.98'   W 75° 59.10',5A,-75.98500,USA NY Binghamton-Greater.Binghamton.AP-Link.Field.725150 US.Normals.1991-2020,725150
1311,42.19970,N 42° 11.98'   W 75° 59.10',5A,-75.98500,USA NY Binghamton-Greater.Binghamton.AP-Link.Field.725150 US.Normals.2006-2020,725150
1312,40.82170,N 40° 49.30'   W 72° 52.13',4A,-72.86890,USA NY Brookhaven.Calabro.AP.725016 US.Normals.2006-2020,725016
1313,42.94860,N 42° 56.92'   W 78° 44.21',5A,-78.73690,USA NY Buffalo.Niagara.Intl.AP.725280 US.Normals.1991-2020,725280
1314,41.78580,N 41° 47.15'   W 73° 44.53',5A,-73.74220,USA NY Cornell.Univ.Cooperative.Extension.Dutchess.County-Institute.Ecosystems.Studies.743690 US.Normals.2006-2020,743690
1315,42.44000,N 42° 26.40'   W 76° 14.77',6A,-76.24610,USA NY Cornell.Univ.Teaching.Dairy.Barn.725270 US.Normals.2006-2020,725270
1316,42.49330,N 42° 29.60'   W 79° 16.33',5A,-79.27220,USA NY Dunkirk.AP.744989 US.Normals.2006-2020,744989
1317,42.15940,N 42° 9.56'   W 76° 53.51',5A,-76.89190,USA NY Elmira-Corning.Rgnl.AP.725156 US.Normals.1981-2010,725156
1318,42.15940,N 42° 9.56'   W 76° 53.51',5A,-76.89190,USA NY Elmira-Corning.Rgnl.AP.725156 US.Normals.1991-2020,725156
1319,42.15940,N 42° 9.56'   W 76° 53.51',5A,-76.89190,USA NY Elmira-Corning.Rgnl.AP.725156 US.Normals.2006-2020,725156
1320,40.73420,N 40° 44.05'   W 73° 25.01',4A,-73.41690,USA NY Farmingdale-Republic.AP.744864 US.Normals.2006-2020,744864
1321,43.34970,N 43° 20.98'   W 76° 23.08',5A,-76.38470,USA NY Fulton-Oswego.County.AP.725146 US.Normals.2006-2020,725146
1322,43.35000,N 43° 21.00'   W 73° 37.00',6A,-73.61670,USA NY Glens.Falls-Bennett.Meml.AP.725220 US.Normals.2006-2020,725220
1323,40.79390,N 40° 47.63'   W 73° 6.10',4A,-73.10170,USA NY Islip-Long.Island.MacArthur.AP.725050 US.Normals.1981-2010,725050
1324,40.79390,N 40° 47.63'   W 73° 6.10',4A,-73.10170,USA NY Islip-Long.Island.MacArthur.AP.725050 US.Normals.2006-2020,725050
1325,44.93580,N 44° 56.15'   W 74° 50.75',6A,-74.84580,USA NY Massena.Intl.AP-Richards.Field.726223 US.Normals.1991-2020,726223
1326,44.93580,N 44° 56.15'   W 74° 50.75',6A,-74.84580,USA NY Massena.Intl.AP-Richards.Field.726223 US.Normals.2006-2020,726223
1327,41.07310,N 41° 4.39'   W 71° 55.40',4A,-71.92330,USA NY Montauk.AP.725014 US.Normals.2006-2020,725014
1328,41.50920,N 41° 30.55'   W 74° 15.90',5A,-74.26500,USA NY Montgomery-Orange.County.AP.725015 US.Normals.2006-2020,725015
1329,40.77890,N 40° 46.73'   W 73° 58.15',4A,-73.96920,USA NY New.York-Central.Park.Obs-Belvedere.Castle.725053 US.Normals.2006-2020,725053
1330,40.63860,N 40° 38.32'   W 73° 45.73',4A,-73.76220,USA NY New.York-Kennedy.Intl.AP.744860 US.Normals.1981-2010,744860
1331,40.63860,N 40° 38.32'   W 73° 45.73',4A,-73.76220,USA NY New.York-Kennedy.Intl.AP.744860 US.Normals.1991-2020,744860
1332,40.63860,N 40° 38.32'   W 73° 45.73',4A,-73.76220,USA NY New.York-Kennedy.Intl.AP.744860 US.Normals.2006-2020,744860
1333,40.77940,N 40° 46.76'   W 73° 52.82',4A,-73.88030,USA NY New.York-LaGuardia.AP.725030 US.Normals.1981-2010,725030
1334,40.77940,N 40° 46.76'   W 73° 52.82',4A,-73.88030,USA NY New.York-LaGuardia.AP.725030 US.Normals.1991-2020,725030
1335,40.77940,N 40° 46.76'   W 73° 52.82',4A,-73.88030,USA NY New.York-LaGuardia.AP.725030 US.Normals.2006-2020,725030
1336,43.10720,N 43° 6.43'   W 78° 56.72',5A,-78.94530,USA NY Niagara.Falls.Intl.AP.725287 US.Normals.1981-2010,725287
1337,43.10720,N 43° 6.43'   W 78° 56.72',5A,-78.94530,USA NY Niagara.Falls.Intl.AP.725287 US.Normals.1991-2020,725287
1338,43.10720,N 43° 6.43'   W 78° 56.72',5A,-78.94530,USA NY Niagara.Falls.Intl.AP.725287 US.Normals.2006-2020,725287
1339,42.64250,N 42° 38.55'   W 77° 3.38',5A,-77.05640,USA NY Penn.Yan.AP.725194 US.Normals.2006-2020,725194
1340,44.65000,N 44° 39.00'   W 73° 28.00',6A,-73.46670,USA NY Plattsburgh.Intl.AP.726225 US.Normals.2006-2020,726225
1341,41.62670,N 41° 37.60'   W 73° 53.05',5A,-73.88420,USA NY Poughkeepsie-Hudson.Valley.Rgnl.AP.725036 US.Normals.1991-2020,725036
1342,41.62670,N 41° 37.60'   W 73° 53.05',5A,-73.88420,USA NY Poughkeepsie-Hudson.Valley.Rgnl.AP.725036 US.Normals.2006-2020,725036
1343,43.11670,N 43° 7.00'   W 77° 40.60',5A,-77.67670,USA NY Rochester-Greater.Rochester.Intl.AP.725290 US.Normals.1991-2020,725290
